cluster_id,Facility,latitude,longitude,count,Act_dt,awb_booking,Route_ID,Loop_Name
33,BCNXSB,41.52011,1.76932,1,20210513,9129843553,599X,599
33,BCNXSB,41.52810,1.68700,1,20210506,4993041023,599X,599
33,BCNXSB,41.52864,1.77799,1,20210507,4082817325,599X,599
33,BCNXSB,41.52955,1.68485,1,20210503,7596446012,599X,599
33,BCNXSB,41.53000,1.68374,1,20210518,6998454654,599X,599
33,BCNXSB,41.53072,1.68598,1,20210526,3820491113,599X,599
33,BCNXSB,41.53115,1.73537,1,20210506,8525125486,599X,599
33,BCNXSB,41.53308,1.73568,1,20210525,2476287936,599X,599
33,BCNXSB,41.53357,1.68694,1,20210510,7786023302,599X,599
33,BCNXSB,41.53368,1.66017,1,20210517,7056834536,599X,599
33,BCNXSB,41.53387,1.66402,1,20210520,5704158504,599X,599
33,BCNXSB,41.53491,1.76909,1,20210510,7786621942,599X,599
26,BCNXSB,41.77847,1.85887,1,20210517,6277164795,574X,574
26,BCNXSB,41.77849,1.85820,1,20210503,4296397140,574X,574
26,BCNXSB,41.77935,1.84585,1,20210525,9924588030,574X,574
26,BCNXSB,41.77942,1.87096,1,20210526,4186228211,574X,574
26,BCNXSB,41.77978,1.86548,1,20210517,3448249512,574X,574
26,BCNXSB,41.78073,1.78221,1,20210527,8570831813,574X,574
26,BCNXSB,41.78114,1.84748,1,20210531,9170339441,574X,574
26,BCNXSB,41.78459,1.84717,1,20210527,7217510031,574X,574
26,BCNXSB,41.78609,1.84382,1,20210503,8015651394,574X,574
26,BCNXSB,41.78634,1.84393,1,20210510,9619753345,574X,574
26,BCNXSB,41.78814,1.83628,1,20210514,5792609432,574X,574
26,BCNXSB,41.79146,1.77720,1,20210513,9908378944,574X,574
26,BCNXSB,41.79747,1.77204,1,20210517,3991262262,574X,574
26,BCNXSB,41.82844,1.75488,1,20210531,8702772013,574X,574
26,BCNXSB,41.82922,1.75890,1,20210520,3720857663,574X,574
26,BCNXSB,41.91049,1.67274,1,20210503,3990743901,574X,574
26,BCNXSB,41.91785,1.69327,1,20210526,2852626700,574X,574
27,BCNXSB,41.33597,1.69929,1,20210531,7458746886,575X,575
27,BCNXSB,41.33718,1.70442,1,20210519,2006075665,575X,575
27,BCNXSB,41.34175,1.70286,1,20210526,5564647432,575X,575
27,BCNXSB,41.34343,1.70188,1,20210525,9161476144,575X,575
27,BCNXSB,41.34402,1.70257,1,20210506,3990999725,575X,575
27,BCNXSB,41.34553,1.69940,1,20210520,7908882365,575X,575
27,BCNXSB,41.34622,1.69632,1,20210503,5792429705,575X,575
27,BCNXSB,41.34623,1.70742,1,20210531,3230446413,575X,575
27,BCNXSB,41.34625,1.69827,1,20210517,8702275551,575X,575
27,BCNXSB,41.34659,1.69703,1,20210510,4896841073,575X,575
27,BCNXSB,41.34857,1.70918,1,20210517,9937021463,575X,575
27,BCNXSB,41.34888,1.66240,1,20210517,7006291316,575X,575
27,BCNXSB,41.34976,1.69728,1,20210503,4590366185,575X,575
27,BCNXSB,41.35164,1.70148,1,20210504,1634713673,575X,575
27,BCNXSB,41.35169,1.66129,1,20210507,8984898392,575X,575
27,BCNXSB,41.35170,1.73061,1,20210531,3718664036,575X,575
27,BCNXSB,41.35181,1.66106,1,20210527,1743525000,575X,575
27,BCNXSB,41.35254,1.70248,1,20210511,1656112850,575X,575
27,BCNXSB,41.35508,1.73326,1,20210513,1921893341,575X,575
27,BCNXSB,41.35533,1.72578,1,20210524,6545059990,575X,575
27,BCNXSB,41.35564,1.72595,1,20210511,6545047681,575X,575
27,BCNXSB,41.35587,1.70105,1,20210531,4383235581,575X,575
27,BCNXSB,41.35641,1.74004,1,20210507,4410635552,575X,575
27,BCNXSB,41.35693,1.70547,1,20210511,2361169274,575X,575
27,BCNXSB,41.35706,1.70507,1,20210517,2456177463,575X,575
27,BCNXSB,41.37207,1.72437,1,20210525,7977272785,575X,575
27,BCNXSB,41.37242,1.72510,1,20210528,2229603261,575X,575
27,BCNXSB,41.37664,1.72051,1,20210520,2977476176,575X,575
27,BCNXSB,41.38108,1.61027,1,20210505,3990948205,575X,575
27,BCNXSB,41.38389,1.71944,1,20210519,8321854693,575X,575
27,BCNXSB,41.38419,1.61314,1,20210504,4296327626,575X,575
27,BCNXSB,41.38799,1.57256,1,20210512,2422711023,575X,575
27,BCNXSB,41.39277,1.59747,1,20210506,7950559411,575X,575
27,BCNXSB,41.39686,1.67633,1,20210527,7217739944,575X,575
27,BCNXSB,41.41478,1.65131,1,20210524,2423219315,575X,575
27,BCNXSB,41.44763,1.68645,1,20210506,1411749290,575X,575
27,BCNXSB,41.44797,1.70808,1,20210527,3035049006,575X,575
27,BCNXSB,41.44919,1.68720,1,20210505,8701915364,575X,575
27,BCNXSB,41.44936,1.68700,1,20210526,8702616064,575X,575
27,BCNXSB,41.45090,1.68967,1,20210514,6277057522,575X,575
27,BCNXSB,41.45200,1.69994,1,20210510,4266293743,575X,575
27,BCNXSB,41.45453,1.67719,1,20210511,7177120156,575X,575
27,BCNXSB,41.46503,1.72917,1,20210517,7590933210,575X,575
27,BCNXSB,41.36441,1.67305,1,20210527,8009915594,575X,575
27,BCNXSB,41.36494,1.67453,1,20210524,5181388214,575X,575
27,BCNXSB,41.37075,1.64074,1,20210503,3733591256,575X,575
27,BCNXSB,41.37738,1.71081,1,20210525,7787812340,575X,575
27,BCNXSB,41.38605,1.57375,1,20210505,2422373601,575X,575
27,BCNXSB,41.39697,1.67625,1,20210525,2048052786,575X,575
27,BCNXSB,41.39714,1.66085,1,20210513,8433529930,575X,575
27,BCNXSB,41.39729,1.66099,1,20210517,2288733005,575X,575
27,BCNXSB,41.44763,1.68617,1,20210505,6855323554,575X,575
27,BCNXSB,41.45476,1.67837,1,20210512,3725959086,575X,575
27,BCNXSB,41.46146,1.66675,1,20210531,8917194882,575X,575
27,BCNXSB,41.46401,1.66553,1,20210506,6970636816,575X,575
27,BCNXSB,41.46915,1.66968,1,20210521,2423141593,575X,575
27,BCNXSB,41.47625,1.61108,1,20210526,7725251354,575X,575
27,BCNXSB,41.47650,1.61143,1,20210507,2397830923,575X,575
28,BCNXSB,41.39851,1.95920,1,20210504,3990854140,576X,576
28,BCNXSB,41.39871,1.96316,1,20210503,7567526761,576X,576
28,BCNXSB,41.40815,1.95964,1,20210520,5704857760,576X,576
28,BCNXSB,41.41359,1.93772,1,20210513,3054650944,576X,576
28,BCNXSB,41.41991,1.92220,1,20210517,2504741956,576X,576
28,BCNXSB,41.42099,1.78055,1,20210521,7139092682,576X,576
28,BCNXSB,41.42234,1.78237,1,20210504,3990897105,576X,576
28,BCNXSB,41.42282,1.78225,1,20210503,7056215320,576X,576
28,BCNXSB,41.42324,1.78910,1,20210510,3532137265,576X,576
28,BCNXSB,41.42455,1.78919,1,20210505,6173007105,576X,576
28,BCNXSB,41.42551,1.78688,1,20210511,6375524514,576X,576
28,BCNXSB,41.42620,1.78025,1,20210524,3991503014,576X,576
28,BCNXSB,41.43444,1.77792,1,20210512,3726139443,576X,576
28,BCNXSB,41.43446,1.77774,1,20210520,2218235740,576X,576
28,BCNXSB,41.43556,1.78144,1,20210526,6988134532,576X,576
28,BCNXSB,41.43567,1.78143,1,20210512,6988017956,576X,576
28,BCNXSB,41.43940,1.74279,1,20210528,5020512825,576X,576
28,BCNXSB,41.44021,1.86472,1,20210510,1581554796,576X,576
28,BCNXSB,41.44079,1.86246,1,20210524,6452441866,576X,576
28,BCNXSB,41.44164,1.85957,1,20210514,6604724206,576X,576
28,BCNXSB,41.44483,1.78942,1,20210519,8633132955,576X,576
28,BCNXSB,41.44564,1.80335,1,20210525,1074274633,576X,576
28,BCNXSB,41.45248,1.89271,1,20210517,5792616395,576X,576
28,BCNXSB,41.45486,1.89237,1,20210526,6963063122,576X,576
28,BCNXSB,41.45608,1.89061,1,20210518,5669554413,576X,576
29,BCNXSB,41.53504,2.18139,1,20210505,1757267750,582X,582
29,BCNXSB,41.53524,2.18254,1,20210520,2296531790,582X,582
29,BCNXSB,41.53810,2.18015,1,20210504,1319478182,582X,582
29,BCNXSB,41.53888,2.17762,1,20210514,6393335653,582X,582
29,BCNXSB,41.54046,2.17652,1,20210513,2229415322,582X,582
29,BCNXSB,41.54058,2.17637,1,20210528,8633303711,582X,582
29,BCNXSB,41.54068,2.17651,1,20210507,8977041931,582X,582
29,BCNXSB,41.54105,2.17692,1,20210519,3739213295,582X,582
29,BCNXSB,41.54243,2.17584,1,20210512,5246659305,582X,582
29,BCNXSB,41.54470,2.17681,1,20210531,1337666466,582X,582
29,BCNXSB,41.54535,2.17466,1,20210504,4730913585,582X,582
29,BCNXSB,41.54573,2.18204,1,20210521,2584761406,582X,582
29,BCNXSB,41.54589,2.18173,1,20210527,6893780854,582X,582
29,BCNXSB,41.54618,2.17382,1,20210528,1337665766,582X,582
29,BCNXSB,41.54715,2.18101,1,20210521,4638842670,582X,582
29,BCNXSB,41.54725,2.18396,1,20210512,5122071791,582X,582
29,BCNXSB,41.54831,2.18439,1,20210518,4767090425,582X,582
29,BCNXSB,41.54876,2.18108,1,20210503,4914396266,582X,582
29,BCNXSB,41.54889,2.18208,1,20210520,7787762135,582X,582
28,BCNXSB,41.42592,1.78561,1,20210513,5053241594,576X,576
28,BCNXSB,41.42795,1.78577,1,20210520,6633527644,576X,576
28,BCNXSB,41.42888,1.77912,1,20210504,5663167156,576X,576
28,BCNXSB,41.43048,1.78671,1,20210521,8702470335,576X,576
28,BCNXSB,41.43171,1.78512,1,20210512,8702151780,576X,576
28,BCNXSB,41.43308,1.77541,1,20210512,6375651586,576X,576
28,BCNXSB,41.43352,1.77809,1,20210521,8549700972,576X,576
28,BCNXSB,41.43666,1.78089,1,20210528,2036306355,576X,576
28,BCNXSB,41.44061,1.74298,1,20210512,7176964303,576X,576
28,BCNXSB,41.44061,1.86379,1,20210503,7081637091,576X,576
28,BCNXSB,41.44207,1.86475,1,20210510,8546632625,576X,576
28,BCNXSB,41.44658,1.86725,1,20210512,7421047141,576X,576
28,BCNXSB,41.44813,1.86990,1,20210525,6770082454,576X,576
28,BCNXSB,41.45191,1.89075,1,20210531,6268055673,576X,576
28,BCNXSB,41.45250,1.89199,1,20210504,5792445691,576X,576
28,BCNXSB,41.45278,1.89284,1,20210518,5792637723,576X,576
28,BCNXSB,41.45362,1.89302,1,20210506,6105532215,576X,576
28,BCNXSB,41.45477,1.89205,1,20210510,8557240311,576X,576
28,BCNXSB,41.46687,1.82441,1,20210521,2540515784,576X,576
28,BCNXSB,41.46701,1.81982,1,20210503,5737828331,576X,576
28,BCNXSB,41.46976,1.82386,1,20210512,3073498050,576X,576
28,BCNXSB,41.47176,1.81087,1,20210507,1600534585,576X,576
28,BCNXSB,41.47283,1.81641,1,20210512,3463117582,576X,576
29,BCNXSB,41.53507,2.18199,1,20210521,8446574264,582X,582
29,BCNXSB,41.53846,2.17795,1,20210520,2127754893,582X,582
29,BCNXSB,41.53943,2.18019,1,20210506,4494114284,582X,582
29,BCNXSB,41.54055,2.17646,1,20210526,8633267860,582X,582
29,BCNXSB,41.54063,2.17756,1,20210513,2381155512,582X,582
29,BCNXSB,41.54275,2.18411,1,20210531,7593967290,582X,582
29,BCNXSB,41.54385,2.18227,1,20210517,4637228934,582X,582
29,BCNXSB,41.54390,2.17663,1,20210527,2131872643,582X,582
29,BCNXSB,41.54525,2.17475,1,20210527,5372538732,582X,582
29,BCNXSB,41.54533,2.17488,1,20210525,9827583905,582X,582
29,BCNXSB,41.54544,2.17463,1,20210511,9511197474,582X,582
29,BCNXSB,41.54721,2.18415,1,20210531,5122226491,582X,582
29,BCNXSB,41.54814,2.17870,1,20210506,4705209202,582X,582
29,BCNXSB,41.54874,2.18125,1,20210514,8916793185,582X,582
29,BCNXSB,41.55115,2.18531,1,20210520,8358113993,582X,582
29,BCNXSB,41.55138,2.17774,1,20210514,6095227191,582X,582
29,BCNXSB,41.55142,2.17762,1,20210507,3254567540,582X,582
29,BCNXSB,41.55148,2.17778,1,20210506,6097550126,582X,582
29,BCNXSB,41.55169,2.18046,1,20210510,2863374673,582X,582
29,BCNXSB,41.55274,2.18438,1,20210525,8689732133,582X,582
29,BCNXSB,41.55404,2.18208,1,20210503,3861210441,582X,582
29,BCNXSB,41.55447,2.17531,1,20210513,7108566964,582X,582
29,BCNXSB,41.55513,2.17870,1,20210520,1745700714,582X,582
29,BCNXSB,41.55520,2.18475,1,20210527,5792806040,582X,582
29,BCNXSB,41.55541,2.17902,1,20210507,3171472802,582X,582
29,BCNXSB,41.55837,2.18117,1,20210507,1411799675,582X,582
29,BCNXSB,41.55955,2.17689,1,20210513,3289079511,582X,582
29,BCNXSB,41.55955,2.18055,1,20210507,2701580851,582X,582
29,BCNXSB,41.55967,2.17709,1,20210526,5792774374,582X,582
29,BCNXSB,41.55970,2.18064,1,20210513,4265964942,582X,582
29,BCNXSB,41.55980,2.17790,1,20210512,6392962041,582X,582
29,BCNXSB,41.55984,2.17786,1,20210510,7678278053,582X,582
29,BCNXSB,41.55991,2.18066,1,20210503,7442599286,582X,582
29,BCNXSB,41.55999,2.17668,1,20210521,2786966162,582X,582
29,BCNXSB,41.55999,2.17698,1,20210507,3071702476,582X,582
30,BCNXSB,41.48921,2.17973,1,20210505,9381834722,583X,583
30,BCNXSB,41.48925,2.17962,1,20210528,3843475425,583X,583
30,BCNXSB,41.48942,2.17823,1,20210513,1528808116,583X,583
30,BCNXSB,41.48976,2.17779,1,20210510,7032456933,583X,583
30,BCNXSB,41.49005,2.18305,1,20210513,5044213171,583X,583
30,BCNXSB,41.49129,2.18048,1,20210510,1034442544,583X,583
30,BCNXSB,41.49160,2.17903,1,20210514,4703537591,583X,583
30,BCNXSB,41.49212,2.17817,1,20210528,6139438546,583X,583
30,BCNXSB,41.49216,2.17976,1,20210531,2715464430,583X,583
30,BCNXSB,41.49251,2.16872,1,20210527,5293961002,583X,583
30,BCNXSB,41.49255,2.16865,1,20210517,5752022953,583X,583
30,BCNXSB,41.49293,2.18415,1,20210505,3893204173,583X,583
30,BCNXSB,41.49314,2.18446,1,20210520,5398637963,583X,583
30,BCNXSB,41.49323,2.16564,1,20210517,3825608765,583X,583
30,BCNXSB,41.49408,2.17736,1,20210511,7785961993,583X,583
30,BCNXSB,41.49440,2.17631,1,20210504,4914368675,583X,583
30,BCNXSB,41.49440,2.18797,1,20210510,5011331415,583X,583
30,BCNXSB,41.49456,2.18626,1,20210507,5792505784,583X,583
30,BCNXSB,41.49477,2.18619,1,20210503,5792425752,583X,583
30,BCNXSB,41.49478,2.18896,1,20210527,5261717484,583X,583
30,BCNXSB,41.49486,2.18878,1,20210513,3726269223,583X,583
30,BCNXSB,41.49529,2.18722,1,20210514,9130319155,583X,583
30,BCNXSB,41.49629,2.18572,1,20210525,9235601233,583X,583
30,BCNXSB,41.49633,2.18701,1,20210510,5169477025,583X,583
30,BCNXSB,41.49644,2.18727,1,20210510,4240179296,583X,583
30,BCNXSB,41.49658,2.18687,1,20210525,2411465792,583X,583
30,BCNXSB,41.49663,2.18993,1,20210531,5020374225,583X,583
30,BCNXSB,41.50185,2.19202,1,20210527,4864500620,583X,583
30,BCNXSB,41.50186,2.19240,1,20210505,1694374905,583X,583
30,BCNXSB,41.50193,2.19233,1,20210520,2730651302,583X,583
30,BCNXSB,41.50379,2.19077,1,20210525,2366273700,583X,583
31,BCNXSB,41.50630,2.11204,1,20210517,8725492753,591X,591
31,BCNXSB,41.50700,2.12076,1,20210518,6643387763,591X,591
31,BCNXSB,41.50866,2.13891,1,20210520,7057112123,591X,591
31,BCNXSB,41.50876,2.13878,1,20210510,8702048994,591X,591
31,BCNXSB,41.50972,2.11000,1,20210531,4559026743,591X,591
31,BCNXSB,41.51040,2.13033,1,20210524,3663364331,591X,591
31,BCNXSB,41.51191,2.13270,1,20210531,3346375664,591X,591
31,BCNXSB,41.51329,2.12337,1,20210504,3990920802,591X,591
31,BCNXSB,41.51364,2.13133,1,20210520,5792688134,591X,591
31,BCNXSB,41.51379,2.12825,1,20210504,3990910921,591X,591
31,BCNXSB,41.51410,2.13435,1,20210514,2471480594,591X,591
31,BCNXSB,41.51476,2.13163,1,20210527,9940475650,591X,591
31,BCNXSB,41.51480,2.13189,1,20210521,1606087206,591X,591
31,BCNXSB,41.51625,2.14047,1,20210512,6392988405,591X,591
31,BCNXSB,41.51724,2.13968,1,20210511,9170286462,591X,591
31,BCNXSB,41.51733,2.12305,1,20210520,7367456003,591X,591
31,BCNXSB,41.51882,2.14476,1,20210505,4349058862,591X,591
31,BCNXSB,41.51946,2.13066,1,20210517,6633170401,591X,591
31,BCNXSB,41.52010,2.13199,1,20210521,2786925164,591X,591
31,BCNXSB,41.52069,2.13372,1,20210519,4015395591,591X,591
31,BCNXSB,41.52141,2.12854,1,20210517,2766384843,591X,591
31,BCNXSB,41.52178,2.12848,1,20210526,5261593315,591X,591
31,BCNXSB,41.52274,2.13177,1,20210527,6962965575,591X,591
31,BCNXSB,41.52309,2.14384,1,20210531,6994053592,591X,591
31,BCNXSB,41.52359,2.11563,1,20210519,2557170464,591X,591
31,BCNXSB,41.52438,2.12267,1,20210504,7081638384,591X,591
31,BCNXSB,41.52504,2.12517,1,20210518,6277125201,591X,591
31,BCNXSB,41.52968,2.14101,1,20210518,2983139456,591X,591
31,BCNXSB,41.52984,2.14087,1,20210506,2121556426,591X,591
26,BCNXSB,41.74630,1.80239,1,20210510,7908763166,574X,574
26,BCNXSB,41.75345,1.79742,1,20210527,5792807414,574X,574
26,BCNXSB,41.75745,1.83910,1,20210506,6406133871,574X,574
26,BCNXSB,41.75872,1.83556,1,20210524,3991523270,574X,574
26,BCNXSB,41.75982,1.83828,1,20210505,9097482214,574X,574
26,BCNXSB,41.77528,1.87130,1,20210511,5246648702,574X,574
26,BCNXSB,41.77534,1.87138,1,20210521,4549207530,574X,574
26,BCNXSB,41.77541,1.87122,1,20210514,7176753382,574X,574
26,BCNXSB,41.77596,1.87406,1,20210528,2365822804,574X,574
26,BCNXSB,41.77596,1.87449,1,20210519,4266333982,574X,574
26,BCNXSB,41.77602,1.87463,1,20210507,3424803734,574X,574
26,BCNXSB,41.77662,1.87127,1,20210505,1994968570,574X,574
26,BCNXSB,41.77722,1.86420,1,20210507,8408036232,574X,574
26,BCNXSB,41.77790,1.86709,1,20210512,3726296313,574X,574
26,BCNXSB,41.77957,1.85371,1,20210517,5228209501,574X,574
26,BCNXSB,41.78015,1.84559,1,20210513,8689660350,574X,574
26,BCNXSB,41.78034,1.85359,1,20210505,6860443726,574X,574
26,BCNXSB,41.78065,1.83634,1,20210520,2634593275,574X,574
26,BCNXSB,41.78209,1.83527,1,20210505,6266655065,574X,574
26,BCNXSB,41.78313,1.83919,1,20210528,6334078601,574X,574
26,BCNXSB,41.78356,1.84569,1,20210507,2557167266,574X,574
26,BCNXSB,41.78373,1.84734,1,20210517,4882361820,574X,574
26,BCNXSB,41.78559,1.83986,1,20210524,6776730520,574X,574
26,BCNXSB,41.78600,1.84265,1,20210524,1102998083,574X,574
26,BCNXSB,41.78719,1.77907,1,20210520,5400737834,574X,574
26,BCNXSB,41.90168,1.70435,1,20210518,3897369103,574X,574
27,BCNXSB,41.33927,1.69588,1,20210517,3991256850,575X,575
27,BCNXSB,41.34321,1.70014,1,20210506,7786629163,575X,575
27,BCNXSB,41.34548,1.69502,1,20210525,1902819413,575X,575
27,BCNXSB,41.34601,1.69678,1,20210511,4444035551,575X,575
27,BCNXSB,41.34631,1.69668,1,20210527,7352145172,575X,575
27,BCNXSB,41.34672,1.69906,1,20210511,5160117200,575X,575
27,BCNXSB,41.34727,1.70355,1,20210511,8984939386,575X,575
27,BCNXSB,41.34774,1.69600,1,20210524,3991496250,575X,575
27,BCNXSB,41.34804,1.73727,1,20210527,2423357764,575X,575
27,BCNXSB,41.35010,1.70055,1,20210506,1100545084,575X,575
27,BCNXSB,41.35192,1.70742,1,20210511,3991101866,575X,575
27,BCNXSB,41.35217,1.66066,1,20210514,5172654734,575X,575
27,BCNXSB,41.35223,1.72727,1,20210512,2658368156,575X,575
27,BCNXSB,41.35231,1.73090,1,20210506,2559146015,575X,575
27,BCNXSB,41.35286,1.66117,1,20210511,6959800363,575X,575
27,BCNXSB,41.35435,1.73708,1,20210528,2756821841,575X,575
27,BCNXSB,41.35600,1.73159,1,20210521,2634795354,575X,575
27,BCNXSB,41.35659,1.71529,1,20210519,5410505030,575X,575
27,BCNXSB,41.35837,1.66429,1,20210524,9109542794,575X,575
27,BCNXSB,41.36344,1.65449,1,20210503,6205031906,575X,575
27,BCNXSB,41.36431,1.67333,1,20210520,4015084533,575X,575
27,BCNXSB,41.36449,1.67298,1,20210506,6893775405,575X,575
27,BCNXSB,41.36606,1.64905,1,20210504,4296258746,575X,575
27,BCNXSB,41.37165,1.69274,1,20210526,8145559321,575X,575
27,BCNXSB,41.37244,1.68807,1,20210528,7105261855,575X,575
27,BCNXSB,41.37485,1.73082,1,20210517,2901392701,575X,575
27,BCNXSB,41.37592,1.72031,1,20210513,1236725066,575X,575
27,BCNXSB,41.38359,1.72076,1,20210513,2422782456,575X,575
27,BCNXSB,41.38465,1.67733,1,20210513,1696968873,575X,575
27,BCNXSB,41.39327,1.66266,1,20210513,3726275000,575X,575
27,BCNXSB,41.39459,1.65848,1,20210503,4296217380,575X,575
27,BCNXSB,41.40565,1.69504,1,20210514,7543247504,575X,575
27,BCNXSB,41.41797,1.71043,1,20210506,3990972974,575X,575
27,BCNXSB,41.41840,1.71340,1,20210531,2423513573,575X,575
27,BCNXSB,41.35367,1.70487,1,20210527,2423403813,575X,575
27,BCNXSB,41.35403,1.72923,1,20210518,4801866705,575X,575
27,BCNXSB,41.35571,1.72949,1,20210512,2422668360,575X,575
27,BCNXSB,41.35690,1.70541,1,20210525,9663655400,575X,575
27,BCNXSB,41.35697,1.73594,1,20210503,6487310152,575X,575
27,BCNXSB,41.35698,1.70543,1,20210513,4821299512,575X,575
27,BCNXSB,41.35744,1.70520,1,20210511,7560723962,575X,575
27,BCNXSB,41.35779,1.73904,1,20210513,9002348961,575X,575
27,BCNXSB,41.36430,1.67317,1,20210520,2016244031,575X,575
27,BCNXSB,41.37095,1.69460,1,20210513,5792575541,575X,575
27,BCNXSB,41.37245,1.72509,1,20210527,5792788282,575X,575
27,BCNXSB,41.38401,1.62261,1,20210521,3991484862,575X,575
27,BCNXSB,41.38994,1.67276,1,20210503,9660816583,575X,575
27,BCNXSB,41.39572,1.66155,1,20210503,8067450355,575X,575
27,BCNXSB,41.40865,1.63753,1,20210518,4680977700,575X,575
27,BCNXSB,41.41378,1.67876,1,20210518,8293836084,575X,575
27,BCNXSB,41.44766,1.68661,1,20210511,1655993673,575X,575
27,BCNXSB,41.44955,1.68665,1,20210531,8702780225,575X,575
27,BCNXSB,41.44990,1.70409,1,20210521,3381223521,575X,575
27,BCNXSB,41.45476,1.67789,1,20210517,1726238684,575X,575
27,BCNXSB,41.45485,1.67811,1,20210505,2200638716,575X,575
27,BCNXSB,41.46150,1.66666,1,20210531,5020403102,575X,575
27,BCNXSB,41.46740,1.72005,1,20210520,2423077565,575X,575
27,BCNXSB,41.47236,1.68370,1,20210507,8331384655,575X,575
27,BCNXSB,41.47650,1.61180,1,20210519,7721474493,575X,575
28,BCNXSB,41.39046,1.77193,1,20210514,4092219913,576X,576
28,BCNXSB,41.39540,1.96036,1,20210507,9480327360,576X,576
28,BCNXSB,41.39752,1.96133,1,20210519,8689690413,576X,576
28,BCNXSB,41.39845,1.95886,1,20210510,2422534332,576X,576
28,BCNXSB,41.39990,1.93691,1,20210513,5799311221,576X,576
28,BCNXSB,41.40029,1.99153,1,20210505,8015935270,576X,576
28,BCNXSB,41.40354,1.75946,1,20210527,1238658820,576X,576
28,BCNXSB,41.40475,1.75951,1,20210524,7213035535,576X,576
28,BCNXSB,41.41448,1.90389,1,20210503,2767960764,576X,576
28,BCNXSB,41.42010,1.79178,1,20210524,3051847691,576X,576
28,BCNXSB,41.42257,1.79102,1,20210518,3036545094,576X,576
28,BCNXSB,41.42303,1.78470,1,20210519,3726061802,576X,576
28,BCNXSB,41.42421,1.78352,1,20210519,4328658806,576X,576
28,BCNXSB,41.42423,1.78660,1,20210519,3646088703,576X,576
28,BCNXSB,41.42434,1.78565,1,20210503,6868856934,576X,576
28,BCNXSB,41.42644,1.78891,1,20210521,2634715532,576X,576
28,BCNXSB,41.43012,1.78783,1,20210510,9577460852,576X,576
28,BCNXSB,41.43434,1.77766,1,20210521,1083729032,576X,576
28,BCNXSB,41.43495,1.79667,1,20210514,9579400375,576X,576
28,BCNXSB,41.43524,1.77824,1,20210519,5792669142,576X,576
28,BCNXSB,41.43585,1.78140,1,20210512,7569155451,576X,576
28,BCNXSB,41.43631,1.77939,1,20210504,1806940984,576X,576
28,BCNXSB,41.43636,1.78185,1,20210531,8194691190,576X,576
28,BCNXSB,41.43951,1.86086,1,20210513,2788120845,576X,576
28,BCNXSB,41.44072,1.86218,1,20210520,2423078140,576X,576
28,BCNXSB,41.44430,1.86590,1,20210506,5997403705,576X,576
28,BCNXSB,41.44472,1.78950,1,20210506,8633004251,576X,576
28,BCNXSB,41.44825,1.86998,1,20210505,2701661130,576X,576
28,BCNXSB,41.44871,1.86516,1,20210514,5822539531,576X,576
28,BCNXSB,41.44917,1.86481,1,20210512,1624123620,576X,576
28,BCNXSB,41.45352,1.89322,1,20210531,1793119403,576X,576
28,BCNXSB,41.45872,1.86344,1,20210511,3991091462,576X,576
28,BCNXSB,41.45905,1.82856,1,20210524,4744723653,576X,576
28,BCNXSB,41.46828,1.82274,1,20210519,4523699725,576X,576
11,BCNXSB,41.54491,2.09300,1,20210514,6393162705,522X,522
11,BCNXSB,41.54496,2.10826,1,20210526,6281391782,522X,522
11,BCNXSB,41.54600,2.09354,1,20210511,8189683751,522X,522
11,BCNXSB,41.54600,2.09354,1,20210511,8931315245,522X,522
11,BCNXSB,41.54641,2.09363,1,20210517,1615434343,522X,522
11,BCNXSB,41.54734,2.09344,1,20210527,5597935652,522X,522
11,BCNXSB,41.54816,2.08841,1,20210510,2422544423,522X,522
11,BCNXSB,41.54848,2.09310,1,20210505,9097490894,522X,522
11,BCNXSB,41.54984,2.08727,1,20210521,3653994632,522X,522
11,BCNXSB,41.54989,2.07906,1,20210527,4328796813,522X,522
11,BCNXSB,41.55464,2.09100,1,20210504,3395260971,522X,522
12,BCNXSB,41.52585,2.11052,1,20210503,3990784475,523X,523
12,BCNXSB,41.52713,2.12488,1,20210517,1411848314,523X,523
12,BCNXSB,41.52799,2.12329,1,20210520,5787175144,523X,523
12,BCNXSB,41.52847,2.11517,1,20210504,9786808301,523X,523
12,BCNXSB,41.52873,2.10810,1,20210505,2952361392,523X,523
12,BCNXSB,41.52884,2.11399,1,20210512,1549991623,523X,523
12,BCNXSB,41.52890,2.11455,1,20210518,9451819230,523X,523
12,BCNXSB,41.52977,2.11333,1,20210526,8725519961,523X,523
12,BCNXSB,41.53148,2.11709,1,20210527,7314219430,523X,523
12,BCNXSB,41.53187,2.10537,1,20210525,2079525770,523X,523
12,BCNXSB,41.53195,2.10559,1,20210519,6271508283,523X,523
12,BCNXSB,41.53202,2.10561,1,20210527,2079548041,523X,523
12,BCNXSB,41.53209,2.11773,1,20210504,1684274911,523X,523
12,BCNXSB,41.53209,2.11800,1,20210504,8315440792,523X,523
12,BCNXSB,41.53349,2.10998,1,20210512,7421045984,523X,523
12,BCNXSB,41.53434,2.10707,1,20210528,4037687732,523X,523
12,BCNXSB,41.53478,2.10597,1,20210518,4027813856,523X,523
12,BCNXSB,41.53496,2.10618,1,20210505,4410648734,523X,523
12,BCNXSB,41.53557,2.12005,1,20210518,8910678965,523X,523
